text,true_label,predicted_label,ai_probability,original_label,is_fp,is_fn
"“I have come to you, Mr. Holmes,” she said, “because you once enabled my employer, Mrs. Cecil Forrester, to unravel a little domestic complication. She was much impressed by your kindness and skill.” “Mrs. Cecil Forrester,” he repeated thoughtfully. “I believe that I was of some slight service to her. The case, however, as I remember it, was a very simple one.” “She did not think so. But at least you cannot say the same of mine. I can hardly imagine anything more strange, more utterly inexplicable, than the situation in which I find myself.” Holmes rubbed his hands, and his eyes glistened. He leaned forward in his chair with an expression of extraordinary concentration upon his clear-cut, hawklike features. “State your case,” said he, in brisk, business tones.",0,0,0.0001112049,Human,False,False
"The Doctor winced and looked furtively at Jean-Marie; but the boy seemed apathetic. “And then again,” broke out Casimir, “what children you are—vicious children, my faith! How could you tell the value of this trash? It might have been worth nothing, or next door.” “Pardon me,” said the Doctor. “You have your usual flow of spirits, I perceive, but even less than your usual deliberation. I am not entirely ignorant of these matters.” “Not entirely ignorant of anything ever I heard of,” interrupted Casimir, bowing, and raising his glass with a sort of pert politeness. “At least,” resumed the Doctor, “I gave my mind to the subject—that you may be willing to believe—and I estimated that our capital would be doubled.” And he described the nature of the find.",0,0,5.9237136e-06,Human,False,False
"For five days he toiled footsore and weary through the defiles which he had already traversed on horseback. At night he flung himself down among the rocks, and snatched a few hours of sleep; but before daybreak he was always well on his way. On the sixth day, he reached the Eagle Cañon, from which they had commenced their ill-fated flight. Thence he could look down upon the home of the saints. Worn and exhausted, he leaned upon his rifle and shook his gaunt hand fiercely at the silent widespread city beneath him. As he looked at it, he observed that there were flags in some of the principal streets, and other signs of festivity. He was still speculating as to what this might mean when he heard the clatter of horse’s hoofs, and saw a mounted man riding towards him. As he approached, he recognized him as a Mormon named Cowper, to whom he had rendered services at different times. He therefore accosted him when he got up to him, with the object of finding out what Lucy Ferrier’s fate had been.",0,0,1.7420927e-05,Human,False,False
"""Vengeance from the Past"" is a potent narrative theme centered on the idea that historical transgressions have long-lasting and often violent consequences. This trope typically involves a character or entity, wronged years or even generations prior, who resurfaces to exact retribution upon the original perpetrator or their unsuspecting descendants. The core conflict arises from the unearthing of a buried secret or an unresolved injustice, demonstrating that time does not necessarily heal all wounds or erase moral debts. This framework serves as a powerful tool to explore complex ideas such as inherited guilt, the cyclical nature of violence, and the moral ambiguity of revenge. The narrative forces both characters and the audience to confront the notion that the past is not a separate, concluded chapter, but a living force that can intrude upon and decisively shape the present.",1,1,0.9999174,AI_Generic,False,False
"“Through the skylight. We shall soon see how he managed it.” He swung himself up onto the roof. “Ah, yes,” he cried, “here’s the end of a long light ladder against the eaves. That is how he did it.” “But it is impossible,” said Miss Hunter; “the ladder was not there when the Rucastles went away.” “He has come back and done it. I tell you that he is a clever and dangerous man. I should not be very much surprised if this were he whose step I hear now upon the stair. I think, Watson, that it would be as well for you to have your pistol ready.”",0,0,8.218301e-06,Human,False,False
"It slumbers in the abyssal trenches where the weight of the ocean could crush steel into dust. Its awakening is not a sudden violence, but a slow, resonant groan that travels through the water, vibrating against the hulls of unsuspecting ships. First comes the shadow, a colossal darkness that blots out the faint, ghostly light of the deep. Then, its eyes, vast and cold, ignite like a pair of dying nebulae, illuminating a maw lined with teeth like shattered icebergs. It is a mountain of barnacle-encrusted flesh and primordial fury rising from the blackness, the sea itself recoiling from its presence. The water churns into a maelstrom as a singular appendage, wider than a galleon's mast, splinters timber and tears through sail with indifferent force. It is the silent, ancient hunger of the depths, the personification of the ocean's unforgiving power, dragging all hope down into a lightless, forgotten grave.",1,1,0.9999585,AI_Generic,False,False
"The world exists on a frontier where the bright, unblinking eye of science seeks to map every shadow. On one side stands a fortress of empirical data, built with the tools of logic, measurement, and repeatable evidence. Here, every phenomenon is a puzzle to be solved, a mechanism to be understood and defined. But across this border lies the vast, nebulous territory of the unexplained—a realm of fleeting apparitions, inexplicable coincidences, and whispers of folklore that defy categorization. It is the cold spot in a sunlit room, the strange static between frequencies, the uncanny feeling of being watched. While science pushes relentlessly forward, methodically illuminating the darkness, the unexplained persists in the periphery. It is not merely a void waiting to be filled with facts, but a persistent, mysterious landscape that haunts the edges of our understanding, fueling both our greatest skepticism and our deepest sense of wonder.",1,1,0.9999839,AI_Generic,False,False
"“I see. And you saw no more of him?” “Not after he went into the station.” “And how would you describe Mr. Sherlock Holmes?” The cabman scratched his head. “Well, he wasn’t altogether such an easy gentleman to describe. I’d put him at forty years of age, and he was of a middle height, two or three inches shorter than you, sir. He was dressed like a toff, and he had a black beard, cut square at the end, and a pale face. I don’t know as I could say more than that.” “Colour of his eyes?” “No, I can’t say that.”",0,0,7.0365763e-06,Human,False,False
"The thought of one quarry, in his frozen wits, suggested another; and he plodded off toward Craigleith. A wind had sprung up out of the north-west; it was cruel keen, it dried him like a fire, and racked his finger-joints. It brought clouds, too; pale, swift, hurrying clouds, that blotted heaven and shed gloom upon the earth. He scrambled up among the hazelled rubbish heaps that surround the caldron of the quarry, and lay flat upon the stones. The wind searched close along the earth, the stones were cutting and icy, the bare hazels wailed about him; and soon the air of the afternoon began to be vocal with those strange and dismal harpings that herald snow. Pain and misery turned in John’s limbs to a harrowing impatience and blind desire of change; now he would roll in his harsh lair, and when the flints abraded him, was almost pleased; now he would crawl to the edge of the huge pit and look dizzily down. He saw the spiral of the descending roadway, the steep crags, the clinging bushes, the peppering of snow-wreaths, and far down in the bottom, the diminished crane. Here, no doubt, was a way to end it. But it somehow did not take his fancy.",0,0,0.001315337,Human,False,False
"Man is not truly one, but two. This is an old truth, known in the nursery and forgotten in the press of life. We see it in the schoolboy’s eye; a flicker of pure grace, then a glint of some ancient, nameless evil. The upright citizen presents a steady countenance to his fellows, his discourse is sound and his charity well-known. Yet a second self walks with him, a thing of shadow and base appetite, forever straining at the leash. These two are bound together, the angelic and the apelike, warring factions in the single field of a man’s soul. They contend for mastery in that silent theatre, and one may gain the ascendancy for a time, but the other is never vanquished, only waiting.",1,1,0.9999012,Robert Louis Stevenson,False,False
"The little man’s eyes sparkled as he spoke, and he was evidently in a state of suppressed exultation at having scored a point against his colleague. “Come here,” he said, bustling back into the room, the atmosphere of which felt clearer since the removal of its ghastly inmate. “Now, stand there!” He struck a match on his boot and held it up against the wall. “Look at that!” he said, triumphantly. I have remarked that the paper had fallen away in parts. In this particular corner of the room a large piece had peeled off, leaving a yellow square of coarse plastering. Across this bare space there was scrawled in blood-red letters a single word—",0,0,6.364048e-05,Human,False,False
"“What is it?” the Mormon asked uneasily. “Be quick. The very rocks have ears and the trees eyes.” “What has become of Lucy Ferrier?” “She was married yesterday to young Drebber. Hold up, man, hold up, you have no life left in you.” “Don’t mind me,” said Hope faintly. He was white to the very lips, and had sunk down on the stone against which he had been leaning. “Married, you say?” “Married yesterday—that’s what those flags are for on the Endowment House. There was some words between young Drebber and young Stangerson as to which was to have her. They’d both been in the party that followed them, and Stangerson had shot her father, which seemed to give him the best claim; but when they argued it out in council, Drebber’s party was the stronger, so the Prophet gave her over to him. No one won’t have her very long though, for I saw death in her face yesterday. She is more like a ghost than a woman. Are you off, then?”",0,0,6.0541124e-06,Human,False,False
"“We have at least an hour before us,” he remarked, “for they can hardly take any steps until the good pawnbroker is safely in bed. Then they will not lose a minute, for the sooner they do their work the longer time they will have for their escape. We are at present, Doctor—as no doubt you have divined—in the cellar of the City branch of one of the principal London banks. Mr. Merryweather is the chairman of directors, and he will explain to you that there are reasons why the more daring criminals of London should take a considerable interest in this cellar at present.”",0,0,1.3661954e-05,Human,False,False
"Abune Hangin’ Shaw, in the bield o’ the Black Hill, there’s a bit enclosed grund wi’ an iron yett; and it seems, in the auld days, that was the kirkyaird o’ Ba’weary, and consecrated by the Papists before the blessed licht shone upon the kingdom. It was a great howff o’ Mr. Soulis’s, onyway; there he would sit an’ consider his sermons; and indeed it’s a bieldy bit. Weel, as he cam ower the wast end o’ the Black Hill, ae day, he saw first twa, an syne fower, an’ syne seeven corbie craws fleein’ round an’ round abune the auld kirkyaird. They flew laigh and heavy, an’ squawked to ither as they gaed; and it was clear to Mr. Soulis that something had put them frae their ordinar. He wasnae easy fleyed, an’ gaed straucht up to the wa’s; an’ what suld he find there but a man, or the appearance of a man, sittin’ in the inside upon a grave. He was of a great stature, an’ black as hell, and his e’en were singular to see.[144] Mr. Soulis had heard tell o’ black men, mony’s the time; but there was something unco about this black man that daunted him. Het as he was, he took a kind o’ cauld grue in the marrow o’ his banes; but up he spak for a’ that; an’ says he: “My friend, are you a stranger in this place?” The black man answered never a word; he got upon his feet, an’ begude to hirsle to the wa’ on the far side; but he aye lookit at the minister; an’ the minister stood an’ lookit back; till a’ in a meenute the black man was ower the wa’ an’ rinnin’ for the bield o’ the trees. Mr. Soulis, he hardly kenned why, ran after him; but he was sair forjaskit wi’ his walk an’ the het, unhalesome weather; and rin as he likit, he got nae mair than a glisk o’ the black man amang the birks, till he won doun to the foot o’ the hill-side, an’ there he saw him ance mair, gaun, hap, step, an’ lowp, ower Dule water to the manse.",0,0,1.4910414e-05,Human,False,False
"Holmes and I had listened spellbound to this extraordinary story. My friend rose now and paced up and down the room, his hands in his pockets, and an expression of the most profound gravity upon his face. “Is Toller still drunk?” he asked. “Yes. I heard his wife tell Mrs. Rucastle that she could do nothing with him.” “That is well. And the Rucastles go out to-night?” “Is there a cellar with a good strong lock?” “Yes, the wine-cellar.” “You seem to me to have acted all through this matter like a very brave and sensible girl, Miss Hunter. Do you think that you could perform one more feat? I should not ask it of you if I did not think you a quite exceptional woman.”",0,0,1.7868297e-05,Human,False,False
"""Vengeance from the Past"" is a powerful narrative theme centered on the idea that historical transgressions have long-term consequences that eventually demand retribution. This concept operates on the principle that a past injustice, whether a personal betrayal, a family feud, or a societal crime, resurfaces to haunt the present. As a plot device, it creates inherent conflict and suspense, as characters are forced to confront a forgotten or inherited sin. The agent of this vengeance can be a wronged individual who has spent years plotting their return, a descendant seeking to restore their family's honor, or even a supernatural force bound to a historical event. The theme effectively explores concepts of justice, memory, and causality, suggesting that time does not erase all wounds and that the past holds an inescapable claim on the future. It serves as a compelling reminder that actions, no matter how long ago they occurred, can create an inevitable and often destructive reckoning.",1,1,0.99991226,AI_Generic,False,False
"Domestic tragedy is a dramatic genre that focuses on the tragic downfall of ordinary, middle-class protagonists, departing from classical traditions which centered on nobles, royalty, and figures of high stature. The setting is typically the private, domestic sphere—the home—and the central conflict arises from personal relationships, family disputes, financial pressures, and social anxieties rather than matters of state. This form gained prominence in the 18th century and was later perfected by modern playwrights like Henrik Ibsen, August Strindberg, and Arthur Miller. By grounding the narrative in the mundane struggles of everyday life, these plays make the tragic experience more relatable and intimate for the audience. The profound suffering and moral collapse of a character like Willy Loman in *Death of a Salesman* demonstrates that the potential for tragedy is not exclusive to the powerful, but exists within the microcosm of the family and the pressures of contemporary society.",1,1,0.9998242,AI_Generic,False,False
"Just before dinner two telegrams were handed in. The first ran: Have just heard that Barrymore is at the Hall. BASKERVILLE. Visited twenty-three hotels as directed, but sorry to report unable to trace cut sheet of _Times_. CARTWRIGHT. “There go two of my threads, Watson. There is nothing more stimulating than a case where everything goes against you. We must cast round for another scent.” “We have still the cabman who drove the spy.” “Exactly. I have wired to get his name and address from the Official Registry. I should not be surprised if this were an answer to my question.”",0,0,2.0338168e-05,Human,False,False
"One morning, at a little before seven o’clock, I was awakened by the maid tapping at the door to announce that two men had come from Paddington and were waiting in the consulting-room. I dressed hurriedly, for I knew by experience that railway cases were seldom trivial, and hastened downstairs. As I descended, my old ally, the guard, came out of the room and closed the door tightly behind him. “I’ve got him here,” he whispered, jerking his thumb over his shoulder; “he’s all right.” “What is it, then?” I asked, for his manner suggested that it was some strange creature which he had caged up in my room.",0,0,1.30651115e-05,Human,False,False
"Dr Alistair Finch, a man who had built the entire edifice of his life upon the solid bedrock of demonstrable fact, found his convictions beginning to fracture. It was not a ghost he feared, for such things belonged to the parlours of hysterical women and the pages of cheap novels. Rather, it was the chilling precision of the impossibilities that now plagued his nights: a shadow that fell contrary to the lamplight; a footfall on the stair when he was demonstrably alone; a sudden, icy stillness in the air that seemed to absorb all sound. Each incident, taken alone, might be dismissed as a trick of the senses. Yet taken together, they composed a dreadful and coherent narrative, a logic utterly alien to his own. He felt himself standing at the threshold of some dark chamber of existence, a place where the laws of nature were not broken, but merely supplanted by other, more ancient and abominable rules.",1,1,0.9999716,Robert Louis Stevenson,False,False
"“I cannot, and I will not, believe it!” cried the banker with an ashen face. “I will tell you, then, what occurred in your house last night. Your niece, when you had, as she thought, gone to your room, slipped down and talked to her lover through the window which leads into the stable lane. His footmarks had pressed right through the snow, so long had he stood there. She told him of the coronet. His wicked lust for gold kindled at the news, and he bent her to his will. I have no doubt that she loved you, but there are women in whom the love of a lover extinguishes all other loves, and I think that she must have been one. She had hardly listened to his instructions when she saw you coming downstairs, on which she closed the window rapidly and told you about one of the servants’ escapade with her wooden-legged lover, which was all perfectly true.",0,0,1.861626e-05,Human,False,False
"The duality of human nature is a concept positing that every individual possesses a capacity for two opposing fundamental forces, often framed as good and evil, or order and chaos. This internal conflict is a central theme in philosophy, literature, and psychology, exploring the tension between our rational, civilized selves and our more primitive, instinctual impulses. It manifests in the struggle between altruism and selfishness, compassion and cruelty, and creation and destruction. This inherent contradiction is not necessarily a flaw but a defining characteristic of the human condition, suggesting that our actions are the result of a constant negotiation between these competing aspects. From religious doctrines of sin and virtue to the psychological theories of Freud, the idea persists that humanity's potential for both profound nobility and terrible depravity resides within the same soul, making our behavior deeply complex and often unpredictable.",1,1,0.99992955,AI_Generic,False,False
"Domestic tragedy brings the grand scope of destruction into the intimate sphere of the household, focusing not on kings or nobles, but on the lives of ordinary, middle-class protagonists. The drama unfolds within familiar settings—a kitchen, a bedroom, a local shop—where the conflicts are born from personal and relatable failings rather than epic political struggles. The source of the catastrophe is often a moral transgression such as adultery, greed, or jealousy, which festers within the family unit until it erupts into violence and ruin. This genre strips away the grandeur of classical tragedy to reveal that profound, soul-crushing downfall can arise from everyday pressures and poor choices. Its power lies in this unsettling proximity to reality, serving as a bleak cautionary tale that the potential for tragic collapse exists not in a distant kingdom, but within the very walls of one’s own home.",1,1,0.9999609,AI_Generic,False,False
"“You did it very nicely, Doctor,” he remarked. “Nothing could have been better. It is all right.” “You have the photograph?” “I know where it is.” “And how did you find out?” “She showed me, as I told you she would.” “I am still in the dark.” “I do not wish to make a mystery,” said he, laughing. “The matter was perfectly simple. You, of course, saw that everyone in the street was an accomplice. They were all engaged for the evening.” “Then, when the row broke out, I had a little moist red paint in the palm of my hand. I rushed forward, fell down, clapped my hand to my face, and became a piteous spectacle. It is an old trick.”",0,0,4.537477e-06,Human,False,False
"“There were several gentlemen who knew my sad history and united to help me. One was Mr. Stapleton, a neighbour and intimate friend of Sir Charles’s. He was exceedingly kind, and it was through him that Sir Charles learned about my affairs.” I knew already that Sir Charles Baskerville had made Stapleton his almoner upon several occasions, so the lady’s statement bore the impress of truth upon it. “Did you ever write to Sir Charles asking him to meet you?” I continued. Mrs. Lyons flushed with anger again. “Really, sir, this is a very extraordinary question.” “I am sorry, madam, but I must repeat it.”",0,0,1.4600247e-05,Human,False,False
"The violation of the dead refers to a broad spectrum of acts that transgress deeply held social, ethical, and legal norms concerning the treatment of human remains and legacy. Historically and across cultures, this concept encompasses physical desecration, such as grave robbing, mutilation, or the unauthorized use of a corpse for scientific or other purposes. Beyond the physical, it also includes posthumous defamation, where the reputation or memory of the deceased is maliciously attacked. Societies almost universally condemn these actions, viewing them as a profound offense against human dignity and communal memory. Consequently, legal frameworks have been established to criminalize acts like corpse abuse and the disturbance of burial sites. These prohibitions reflect a fundamental human impulse to protect the deceased from harm and to honor their final resting place, ensuring their memory is treated with respect.",1,1,0.99931645,AI_Generic,False,False
"He regarded the still form upon the slab, not with the boyish revulsion that had once attended his first forays into this grim anatomical theatre, but with the cold and proprietary interest of a craftsman viewing his unworked clay; for what, after all, was this poor vessel now that the spirit—that troublesome and altogether inconvenient ghost—had fled its mortal housing? Here lay the final answer to all human vanity, a stark refutation of every whispered prayer and social scruple that had once animated the now-vacant countenance before him. That the world should so loudly decry the means whilst clamouring for the end—that it should demand the surgeon’s miracle yet shudder at his necessary materials—was a hypocrisy so profound and so commonplace that it no longer provoked his anger, but merely a weary, almost comfortable, sense of contempt for all mankind's delicate and self-serving illusions.",1,1,0.999042,Robert Louis Stevenson,False,False
"The concept of vengeance from the past centers on the principle of delayed retribution for a transgression long thought to be resolved or forgotten. Central to this narrative is a significant time lapse, during which the original perpetrator has often established a new life, believing their past actions hold no further consequences. The aggrieved party, however, or a descendant acting on their behalf, has allowed the grievance to fester, often meticulously planning their reprisal over years or even decades. The resulting act of revenge is typically not a crime of passion but a calculated and deliberate unraveling of the target's present reality, directly linking their current suffering to their historical misdeeds. This theme explores the inescapable nature of one's history, suggesting that unresolved conflicts and injustices possess the power to resurface and exact a heavy price, regardless of how much time has passed.",1,1,0.9999324,AI_Generic,False,False
"“‘My heart grew light when I saw him drive away. My son is on leave just now, but I did not tell him anything of all this, for his temper is violent, and he is passionately fond of his sister. When I closed the door behind them a load seemed to be lifted from my mind. Alas, in less than an hour there was a ring at the bell, and I learned that Mr. Drebber had returned. He was much excited, and evidently the worse for drink. He forced his way into the room, where I was sitting with my daughter, and made some incoherent remark about having missed his train. He then turned to Alice, and before my very face, proposed to her that she should fly with him. “You are of age,” he said, “and there is no law to stop you. I have money enough and to spare. Never mind the old girl here, but come along with me now straight away. You shall live like a princess.” Poor Alice was so frightened that she shrunk away from him, but he caught her by the wrist and endeavoured to draw her towards the door. I screamed, and at that moment my son Arthur came into the room. What happened then I do not know. I heard oaths and the confused sounds of a scuffle. I was too terrified to raise my head. When I did look up I saw Arthur standing in the doorway laughing, with a stick in his hand. “I don’t think that fine fellow will trouble us again,” he said. “I will just go after him and see what he does with himself.” With those words he took his hat and started off down the street. The next morning we heard of Mr. Drebber’s mysterious death.’",0,0,1.3737182e-05,Human,False,False
"The clock uttered its premonitory catch; in five minutes Christmas-day would be among the days of the past—Christmas!—what a Christmas! Well, there was no use waiting; he had come into that house, he scarce knew how; if they were to thrust him forth again, it had best be done at once; and he moved to the door of the back room and entered. Oh, well, then he was insane, as he had long believed. There, in his father’s room, at midnight, the fire was roaring and the gas blazing; the papers, the sacred papers—to lay a hand on which was criminal—had all been taken off and piled along the floor; a cloth was spread, and a supper laid, upon the business table; and in his father’s chair a woman, habited like a nun, sat eating. As he appeared in the doorway, the nun rose, gave a low cry, and stood staring. She was a large woman, strong, calm, a little masculine, her features marked with courage and good sense; and as John blinked back at her, a faint resemblance dodged about his memory, as when a tune haunts us, and yet will not be recalled.",0,0,1.907525e-05,Human,False,False
"“Why, what is there against him?” “Oh, I didn’t say there was anything against him. He is a little queer in his ideas—an enthusiast in some branches of science. As far as I know he is a decent fellow enough.” “A medical student, I suppose?” said I. “No—I have no idea what he intends to go in for. I believe he is well up in anatomy, and he is a first-class chemist; but, as far as I know, he has never taken out any systematic medical classes. His studies are very desultory and eccentric, but he has amassed a lot of out-of-the-way knowledge which would astonish his professors.”",0,0,1.4213428e-05,Human,False,False
"Folklore and superstition are intertwined threads in the fabric of human culture, both stemming from a collective desire to interpret the world and exert a measure of control over the unknown. Folklore encompasses the broad body of traditional beliefs, stories, myths, and customs passed down through generations, forming a cornerstone of a community's identity. Within this larger framework lies superstition, which is a more specific belief in supernatural causation—the idea that certain actions or objects can influence future events, such as knocking on wood to avert misfortune or avoiding black cats to prevent bad luck. Superstitions often act as the practical, ritualistic expressions of the deeper narratives found in folklore. These traditions, while not based on empirical evidence, serve to reinforce social norms, provide psychological comfort, and transmit cultural wisdom and warnings. They persist as a testament to how societies have historically navigated uncertainty, revealing a rich history of shared values and interpretations of the human experience.",1,1,0.9998753,AI_Generic,False,False
"Who can say where the soul of the man ends and the shadow of his grandsire begins? For it is a strange and solemn truth that we carry within our very blood the echoes of a hundred forgotten lives, a ghostly parliament that debates our every action. The cast of a jaw may betray the brutal passion of some long-dead buccaneer, just as a sudden melancholy in the eye might reveal the pensive sorrow of a scholar from a bygone age. These are not mere fancies, but the indelible stamps of lineage, the hereditary taints and virtues which chart a man's course before he has ever taken his first step. He may strive against these ancient proclivities, but he remains forever a vessel for the unresolved strifes and dormant sorrows of his house, a living testament to a past that will not be gainsaid.",1,1,0.9999707,Arthur Conan Doyle,False,False
"“I hope that I may have the pleasure of introducing you to-night. I’ve had one or two little turns also with Mr. John Clay, and I agree with you that he is at the head of his profession. It is past ten, however, and quite time that we started. If you two will take the first hansom, Watson and I will follow in the second.” Sherlock Holmes was not very communicative during the long drive and lay back in the cab humming the tunes which he had heard in the afternoon. We rattled through an endless labyrinth of gas-lit streets until we emerged into Farrington Street.",0,0,3.4854693e-05,Human,False,False
"‘She did not love me,’ he said, turning to her father. ‘I feared as much,’ said he, ‘when I sounded her. Poor Dick, poor Dick. And yet I believe I am as much cut up as you are. I was born to see others happy.’ ‘You forget,’ returned Dick, with something like a sneer, ‘that I am now a pauper.’ Van Tromp snapped his fingers. ‘Tut!’ said he; ‘Esther has plenty for us all.’ Dick looked at him with some wonder. It had never dawned upon him that this shiftless, thriftless, worthless, sponging parasite was yet, after and in spite of all, not mercenary in the issue of his thoughts; yet so it was.",0,0,2.0027155e-05,Human,False,False
"“Yes, sir. I am afraid that I am a little late, but I am not quite my own master, you know. I am sorry that Miss Sutherland has troubled you about this little matter, for I think it is far better not to wash linen of the sort in public. It was quite against my wishes that she came, but she is a very excitable, impulsive girl, as you may have noticed, and she is not easily controlled when she has made up her mind on a point. Of course, I did not mind you so much, as you are not connected with the official police, but it is not pleasant to have a family misfortune like this noised abroad. Besides, it is a useless expense, for how could you possibly find this Hosmer Angel?”",0,0,8.675672e-05,Human,False,False
"“I have given some attention to this matter and it is undoubtedly of importance. There can be no question that Stapleton had a confidant, though it is unlikely that he ever placed himself in his power by sharing all his plans with him. There was an old manservant at Merripit House, whose name was Anthony. His connection with the Stapletons can be traced for several years, as far back as the school-mastering days, so that he must have been aware that his master and mistress were really husband and wife. This man has disappeared and has escaped from the country. It is suggestive that Anthony is not a common name in England, while Antonio is so in all Spanish or Spanish-American countries. The man, like Mrs. Stapleton herself, spoke good English, but with a curious lisping accent. I have myself seen this old man cross the Grimpen Mire by the path which Stapleton had marked out. It is very probable, therefore, that in the absence of his master it was he who cared for the hound, though he may never have known the purpose for which the beast was used.",0,0,0.00011502657,Human,False,False
"“‘Perhaps you will have the kindness to wait in this room for a few minutes,’ said he, throwing open another door. It was a quiet, little, plainly furnished room, with a round table in the centre, on which several German books were scattered. Colonel Stark laid down the lamp on the top of a harmonium beside the door. ‘I shall not keep you waiting an instant,’ said he, and vanished into the darkness. “I glanced at the books upon the table, and in spite of my ignorance of German I could see that two of them were treatises on science, the others being volumes of poetry. Then I walked across to the window, hoping that I might catch some glimpse of the country-side, but an oak shutter, heavily barred, was folded across it. It was a wonderfully silent house. There was an old clock ticking loudly somewhere in the passage, but otherwise everything was deadly still. A vague feeling of uneasiness began to steal over me. Who were these German people, and what were they doing living in this strange, out-of-the-way place? And where was the place? I was ten miles or so from Eyford, that was all I knew, but whether north, south, east, or west I had no idea. For that matter, Reading, and possibly other large towns, were within that radius, so the place might not be so secluded, after all. Yet it was quite certain, from the absolute stillness, that we were in the country. I paced up and down the room, humming a tune under my breath to keep up my spirits and feeling that I was thoroughly earning my fifty-guinea fee.",0,0,2.282112e-05,Human,False,False
"“Here you are, you see,” said Sherlock Holmes, putting his hand against the sloping wall. “This is a trap-door which leads out on to the roof. I can press it back, and here is the roof itself, sloping at a gentle angle. This, then, is the way by which Number One entered. Let us see if we can find any other traces of his individuality.” He held down the lamp to the floor, and as he did so I saw for the second time that night a startled, surprised look come over his face. For myself, as I followed his gaze my skin was cold under my clothes. The floor was covered thickly with the prints of a naked foot,—clear, well defined, perfectly formed, but scarce half the size of those of an ordinary man.",0,0,8.75757e-05,Human,False,False
"The Science of Deduction is a rigorous mental discipline, an art form that transforms keen observation into profound insight. It begins not with grand theories, but with the meticulous scrutiny of the seemingly insignificant—the faint scuff on a shoe, the precise nature of a speck of dust, or the subtle tremor in a person's voice. These fragments of data are then filtered through a vast and specialized knowledge base, allowing the practitioner to assign meaning to what others merely see. From this foundation, an unbreakable chain of logical reasoning is constructed, each inference securely tethered to the last. Central to this process is the systematic elimination of all impossibilities; for once the impossible is removed, whatever remains, however improbable, must be the truth. It is a systematic framework for piecing together a coherent narrative from disparate facts, illuminating the hidden order within apparent chaos.",1,1,0.9999417,AI_Generic,False,False
"‘Do you know him, Doctor?’ asked the undertaker, with a gasp. ‘God forbid!’ was the reply. ‘And yet the name is a strange one; it were too much to fancy two. Tell me, landlord, is he old?’ ‘Well,’ said the host, ‘he’s not a young man, to be sure, and his hair is white; but he looks younger than you.’ ‘He is older, though; years older. But,’ with a slap upon the table, ‘it’s the rum you see in my face—rum and sin. This man, perhaps, may have an easy conscience and a good digestion. Conscience! Hear me speak. You would think I was some good, old, decent Christian, would you not? But no, not I; I never canted. Voltaire might have canted if he’d stood in my shoes; but the brains’—with a rattling fillip on his bald head—‘the brains were clear and active, and I saw and made no deductions.’",0,0,7.442359e-06,Human,False,False
"‘I have to apologise, sir, for last night—’ he would begin. ‘Of course you have,’ the old gentleman would cut in cheerfully. ‘You spoke like a fool. Say no more about it.’ ‘You do not understand me, sir. I refer to a particular point. I confess there is much force in your argument from the doctrine of possibilities.’ ‘Of course there is,’ returned his father. ‘Come down and look at the stables. Only,’ he would add, ‘bear this in mind, and do remember that a man of my age and experience knows more about what he is saying than a raw boy.’",0,0,1.0211027e-05,Human,False,False
"The Science of Deduction is a disciplined art form, a structured approach to uncovering truth from a landscape of seemingly disconnected facts. It begins not with mere seeing, but with meticulous observation—the careful noting of minute details, from the type of mud on a boot to the subtle fraying of a cuff. Each observation becomes a foundational premise in a chain of unwavering logic, where one inference is built securely upon the last. This intellectual architecture relies on a vast, specialized knowledge base to give context and meaning to these otherwise trivial clues. The practitioner then systematically eliminates every impossibility, following the principle that whatever remains, however improbable, must be the truth. It is a cold, precise calculus of the mind, transforming the mundane into a clear narrative and revealing the hidden order within apparent chaos.",1,1,0.9999602,AI_Generic,False,False
"He hastened his step. The lane grew stark and the trees clawed at the gloaming. From the wood, an owl cried out—once, then twice. A grim and sudden omen. He felt the old tales stir within him, the nursery fears given teeth by the coming night. A cold draft, whence he knew not, snaked about his collar. Something scurried in the hedge. He dared not look. For what was the wind but a carrier of whispers, and what were the shadows but the cloaks of unholy things? The safety of his own door seemed a world away, a fool’s hope. Every snapping twig was a footstep gaining on his own. Every shifting leaf, a hand that reached for him.",1,1,0.99959224,Robert Louis Stevenson,False,False
"“Ay,” said I, “I feared it came by wreck, and that’s by death; yet when my father died, I took his goods without remorse.” “Your father died a clean strae death, as the folk say,” said Mary. “True,” I returned; “and a wreck is like a judgment. What was she called?” “They ca’d her the _Christ-Anna_,” said a voice behind me; and, turning round, I saw my uncle standing in the doorway. He was a sour, small, bilious man, with a long face and very dark eyes; fifty-six years old, sound and active in body, and with an air somewhat between that of a shepherd and that of a man following the sea. He never laughed, that I heard; read long at the Bible; prayed much, like the Cameronians he had been brought up among; and indeed, in many ways, used to remind me of one of the hill-preachers in the killing times before the Revolution. But he never got much comfort, nor even, as I used to think, much guidance, by his piety. He had his black fits when he was afraid of hell; but he had led a rough life, to which he would look back with envy, and was still a rough, cold, gloomy man.",0,0,1.3391249e-05,Human,False,False
